organisation_alias_id,organisation_entity_id,alias,org_ref,role,source_activity_count,source_layer
org_alias_65d01a5cc13c,org_bd94f40c55b1,International Health Policy Program Foundation,,implementing,1,canonical
org_alias_8e969b962ed9,org_67db64a4b26d,International Institute for Environment and Development,21021,implementing,1,canonical
org_alias_68529ecb8b5e,org_7596c81a8a05,International Institute for Environment and Development,,implementing,1,canonical
org_alias_c4fd715a2dc8,org_1d17cb4b26f7,International Livestock Research Institute,,implementing,1,canonical
org_alias_078b4bfcaaf1,org_f27563172112,International Medical Corps UK,GB-CHC-1093861,accountable,1,canonical
org_alias_98e90ca2b478,org_f27563172112,International Medical Corps UK,GB-CHC-1093861,reporting,1,canonical
org_alias_7766537da547,org_f2d63a30c1ca,International Nepal Fellowship Nepal,NP-SWC-19781,implementing,1,canonical
org_alias_19bda238de3c,org_895ed122f474,International Organisation for Migration (IOM),,implementing,1,canonical
org_alias_d72e761a2289,org_b9e2749b2742,International Organization for Migration,CH-FDJP-CHE-050.230.897,implementing,1,canonical
org_alias_22172423d2b2,org_ef873dd76588,International Paralympic Committee,,implementing,1,canonical
org_alias_889c3bc40c4a,org_05d4b49f0d92,International Rescue Committee,US-EIN-13-5660870,implementing,1,canonical
org_alias_d5a06911b0cd,org_cdc7d5643f34,International Rescue Committee (IRC),GB-CHC-1065972,implementing,1,canonical
org_alias_46ad18a26ac1,org_cdc7d5643f34,International Rescue Committee (UK),GB-CHC-1065972,implementing,1,canonical
org_alias_c756a23a7b27,org_05d4b49f0d92,International Rescue Committee Inc.,US-EIN-13-5660870,accountable,1,canonical
org_alias_fdddf3804fe6,org_cdc7d5643f34,International Rescue Committee UK,GB-CHC-1065972,reporting,1,canonical
org_alias_172e6323c167,org_05d4b49f0d92,"International Rescue Committee, Inc",US-EIN-13-5660870,implementing,1,canonical
org_alias_905ee455f36f,org_ca36d8daf91f,International Society for Prosthetics and Orthotics,,implementing,1,canonical
org_alias_f3a7c8d2b398,org_571a417e53bd,IntraHealth International Inc.,US-EIN-55-0825466,implementing,1,canonical
org_alias_758a54eedd6b,org_ef8371a4d246,Ipas,US-EIN-56-1071085,implementing,1,canonical
org_alias_b941a479472f,org_6082c7dd75dd,Irembo Limited,XM-DAC-62009,implementing,1,canonical
org_alias_66c8fee01e64,org_62ac35b56509,"Is a non-profit, non-governmental organisation (NGO) based in Magu, Mwanza Region. MAPERECE was established in 1993.In 1994 MAPERECE was registered as a Non-Governmental Organization (NGO) under the cooperative ordinance of 1954. In 2005 MAPERECE was registered again as a non-governmental organization to operate nationally (Tanzania main land) under the Non-Government Organizations Act of 2002. Magu Poverty focus on Older People's Rehabilitation Center",,implementing,1,canonical
org_alias_a97fe5681f48,org_c876908698d8,Isandla Institute,,implementing,1,canonical
org_alias_417f399fa33f,org_3685bf5e9107,Islamic Relief Canada,CA-CRA_ACR-2821896875,implementing,1,canonical
org_alias_d610428a040f,org_c3978a6dccc8,IsraAID Kenya,KE-NCB-OP_218_051_16-027_10143,accountable,1,canonical
org_alias_a7e154cb6248,org_d74d5a989735,Italian Association for Aid to Children (CIAI),Italian Association for Aid to Children (CIAI),implementing,1,canonical
org_alias_d8e1bf894c30,org_a498844d5075,J.C. Flowers Foundation,US-EIN-27-2142340,implementing,1,canonical
org_alias_9521cd6cd1d2,org_2f276fdd8345,JASPER SEMU AND ASSOCIATES CPAS,,implementing,1,canonical
org_alias_423d627345b5,org_26791098116d,JESUIT REFUGEE SERVICE,XM-DAC-41122-VN-203194,implementing,1,canonical
org_alias_b6773a155224,org_4186764c4bd7,JESUIT REFUGEE SERVICE,XM-DAC-41122-VN-242048,implementing,1,canonical
org_alias_17b72e6ae1b5,org_960ceea58c05,JHU Bloomberg School Of Public Health,,implementing,1,canonical
org_alias_2854c5c19ad0,org_5933c41809a1,JINJA DISTRICT LOCAL GOVERNMENT,XM-DAC-41122-VN-210343,implementing,1,canonical
org_alias_bf45de15625e,org_7eecdb46db9c,JOMO KENYATTA UNIVERSITY OF AGRICUL TURE AND TECHNOLOGY,XM-DAC-51000,implementing,1,canonical
org_alias_a750dfe933c0,org_b1156dd30c71,JP-8,JP-8,funding,1,canonical
org_alias_297108c2f6fc,org_72c071f19155,JUSTICE FOUNDATION ORGANISATION,XM-DAC-41122-VN-236553,implementing,1,canonical
org_alias_a2f30a0a1cd3,org_f8745630db84,Jakaya Mrisho Kikwete Foundation,XM-DAC-23000,implementing,1,canonical
org_alias_3119e2893424,org_2a8280e20d98,Japan,,funding,1,canonical
org_alias_27153bc87e16,org_303e8dd0a06a,Japan Social Development Fund (JSDF),TF023779,implementing,1,canonical
org_alias_6f095cb2593c,org_211bff12826d,Japanese Social Development Fund (JSDF) - Parallel to TF023779,TF072608,implementing,1,canonical
org_alias_1bd47a2d0c78,org_6b0fc635ef41,Jaramogi Oginga Odinga University of Science and Technology,,implementing,1,canonical
org_alias_db15bc618d13,org_6ac0a5e16614,Jhpiego Corporation,US-EIN-23-7424444,implementing,1,canonical
org_alias_f87ac591ab48,org_e93b63ad7617,Jimma University,,accountable,1,canonical
org_alias_59e94daa74eb,org_e0dba7ba4239,"Jimma University, Ethiopia",,implementing,1,canonical
org_alias_6b39bd4c982d,org_04ebe06a6429,Johns Hopkins University,US-EIN-52-0595110,implementing,1,canonical
org_alias_73c20eb36846,org_778d61e613d6,Johns Hopkins University,,implementing,1,canonical
org_alias_1388c1529379,org_c92dc38ed562,Joint Funds Unit (JFU),GB-GOR-D2,implementing,1,canonical
org_alias_f43eff6ff513,org_824c6763cc56,Jomo Kenyatta University of Science and Technology,,implementing,1,canonical
org_alias_812c227387ec,org_193196ff2b42,Juba Foundation,,implementing,1,canonical
org_alias_9a87e49ed577,org_a37ac57a41b7,Julian King Associates Limited,,implementing,1,canonical
org_alias_a467fccba9ad,org_d4456045b5e9,Jumuia ya Wazee na Wastaafu Zanzibar(JUWAZA 2),,implementing,1,canonical
org_alias_df5606d1d069,org_a6d7ba22fffa,KAABONG DISTRICT UNICEF ACCOUNT,XM-DAC-41122-VN-210388,implementing,1,canonical
org_alias_665e19110cce,org_fbce07fddc58,KAMULI DISTRICT UNICEF,XM-DAC-41122-VN-210475,implementing,1,canonical
org_alias_67088b256118,org_deb8b72683e4,KASESE DISTRICT UNICEF A C,XM-DAC-41122-VN-210329,implementing,1,canonical
org_alias_e0babaf7960d,org_8823f110ad23,KATONTE DEVELOPMENT PERSPECTIVES LTD,1014898,implementing,1,canonical
org_alias_abe7bcbce2b0,org_6e67260c7179,KE-NCB-21805113043590,KE-NCB-KE-NCB-2180511304359047,funding,1,canonical
org_alias_9033346aea2a,org_1c0812150f0b,KEMRI Centre for Global Health Research,,implementing,1,canonical
org_alias_6fd878929d9a,org_cfeac51c00ca,KEMRI Wellcome Trust Partnership,,implementing,1,canonical
org_alias_a0d2d14109c1,org_b6dac30feafa,KEMRI Wellcome Trust Research Programme,,implementing,1,canonical
org_alias_8c2bbab7bbdd,org_438e628e03ab,KENYA SCOUTS ASSOCIATION,XM-DAC-41122-VN-242471,implementing,1,canonical
org_alias_4403f9a06a2d,org_4e59ac52cd61,KEPI KAKAMEGA CENTRAL,XM-DAC-41122-VN-228575,implementing,1,canonical
org_alias_603f0b60b77b,org_f5345dbb47b1,KIGALI COLLABORATIVE RESEARCH CENTRE,XM-DAC-41122-VN-249500,implementing,1,canonical
org_alias_ea22615249f8,org_ba8622fc9a16,KILOLO DISTRICT COUNCIL,XM-DAC-41122-VN-231294,implementing,1,canonical
org_alias_1222e4bf0e13,org_98831247fb3a,KING'S COLLEGE LONDON,GB-COH-RC000297,implementing,1,canonical
org_alias_280c8e9d1175,org_79a464efe0b8,KITUI COUNTY HEALTH MANAGEMENT TEAM,XM-DAC-41122-VN-238249,implementing,1,canonical
org_alias_d57c1b1b547e,org_c057ca9442d9,KNUST KUMASI,1010938,implementing,1,canonical
org_alias_a2571c6683ab,org_5ea1a8d8e415,KOICA,KR-GOV-021,funding,1,canonical
org_alias_89d61a9d1463,org_087add724fe6,KOIS Advisory,,accountable,1,canonical
org_alias_80348827fa86,org_087add724fe6,KOIS Advisory,,implementing,1,canonical
org_alias_0dbdc9f711d6,org_4607d4ad6674,KONETA,XM-DAC-41122-VN-249370,implementing,1,canonical
org_alias_885b8ee14a44,org_f6ef57ca0563,KOREA INTERN. COOPERATION AGENCY,010712,funding,1,canonical
org_alias_e9f49f62c7c5,org_de9d9e0d0ced,KOTIDO DISTRICT LOCAL GOVERNMENT,XM-DAC-41122-VN-210339,implementing,1,canonical
org_alias_a38ad0db6844,org_612389e5bd28,KPMG India,,implementing,1,canonical
org_alias_fec18907c7b6,org_7e298048ca4a,KPMG LLP,,implementing,1,canonical
org_alias_1c3b629bd805,org_e16becbb372a,KYEGEGWA DISTRICT UNICEF,XM-DAC-41122-VN-210493,implementing,1,canonical
org_alias_55a2ed35d4f4,org_355a42c2d5e4,KYELA DISTRICT COUNCIL,XM-DAC-41122-VN-231292,implementing,1,canonical
org_alias_1a61ff90d3a9,org_fd625193dee1,Kabanga Nurses and Midwives Training School,,implementing,1,canonical
org_alias_785700de2676,org_7ed14f710922,Kamili Organisation,KE-NCB-OP_218_051_2009_0233_5911,accountable,1,canonical
org_alias_731be5c7bb46,org_2a1fa795f56b,Karatina University,,implementing,1,canonical
org_alias_a42c726a4eb7,org_68071209c9ac,Karel De Grote University College,,implementing,1,canonical
org_alias_2233f9ae44ec,org_08f9668061e0,Kasigau Wildlife Trust,XM-DAC-69-2,accountable,1,canonical
org_alias_37195c73f232,org_fe8c3b5f583f,Kathmandu University,,implementing,1,canonical
org_alias_83e8e770353d,org_efba86226696,Kayah Phu Social Service and Development Association (KPSSDA),,implementing,1,canonical
org_alias_fda2c9ba1ec0,org_4226030a20e6,Kazakhstan’s Association of Practicing Ecologists (APE,,implementing,1,canonical
org_alias_d4ebe2438ec9,org_132fb32a9d6a,Keele University,GB-COH-RC000655,implementing,1,canonical
org_alias_46135bab308d,org_ef9dfff334c8,Keele University,GB-COH-GB-COH-RC000655,accountable,1,canonical
org_alias_4f75f25595b9,org_56c7bb5fd8ef,Kent and Medway Medical School,,implementing,1,canonical
org_alias_7a47f3e54396,org_448dcc6a8263,Kenya Association for the Intellectually Handicapped,KE-NCB-OP_218_051_9591_556,accountable,1,canonical
org_alias_797959739544,org_421f62db9af6,Kenya Forestry Research Institute,,implementing,1,canonical
org_alias_409d486ebf51,org_fce100a80a96,Kenya ICT Action Network,500879,implementing,1,canonical
org_alias_436dd1208f60,org_21d83f975092,Kenya Legal and Ethical Issues Network on HIV & AIDS (KELIN),,implementing,1,canonical
org_alias_31b3e191ea49,org_b87d850a6a05,Kenya Marine and Fisheries Research Institute,,implementing,1,canonical
org_alias_f56829abf0c6,org_77010a186e29,"Kenya Medical Research Institute (KEMRI), Kenya",,implementing,1,canonical
org_alias_16301dc270e6,org_816ea9dc8736,Kenya Methodist University,,implementing,1,canonical
org_alias_c396861fb9f6,org_b28b48762c75,Kenya Red Cross Society,,accountable,1,canonical
org_alias_8603644bc430,org_b28b48762c75,Kenya Red Cross Society,,implementing,1,canonical
org_alias_e2eabfd070f7,org_c56e534071b2,Kenya Wildlife Service,,implementing,1,canonical
org_alias_0b8b9988bb9b,org_7eecdb46db9c,Kenyatta University,XM-DAC-51000,implementing,1,canonical
org_alias_46a5973822db,org_4c4e5180f8cb,"Kenyatta University Teaching, Referral and Research Hospital",,implementing,1,canonical
org_alias_d755935a8970,org_f16502220b0e,"Key areas of work are ; • Advocacy and lobbying for the rights of older people • Income, livelihood and climate resilience initiatives • Health and care support • Intergenerational linkage projects. • Cross-cutting issues (Gender mainstreaming and disability inclusion).",TZ-NNCB-00NGOR100261,implementing,1,canonical
org_alias_b1b76de32e6c,org_97091ed024af,Kigoma Training College,,implementing,1,canonical
org_alias_f23a9434dd39,org_08f9668061e0,Kilifi County Government Department of Health,XM-DAC-69-2,accountable,1,canonical
org_alias_06cb82221924,org_9888170d1ae4,Kilimanjaro Blind Trust Africa,,implementing,1,canonical
org_alias_bf465e54184f,org_5b8c9b4bb97d,Kilimanjaro Christian Medical Centre,,implementing,1,canonical
org_alias_8a74108f4d1e,org_9b74727a0139,Kilpatrick Fraser Charitable Trust,,funding,1,canonical
org_alias_6bbc4ebbe571,org_30bd86165089,Kindernothilfe e.V.,,implementing,1,canonical
org_alias_b726a51807d5,org_0b655da62b5c,King Abdullah University of Science abd Technology (KAUST),,implementing,1,canonical
org_alias_6a1c2141ac53,org_ea65245c652e,King Salman Humanitarian Aid and Relief Centre,XM-OCHAS-HPC6770,funding,1,canonical
org_alias_1a9e2bf40ea4,org_f65b100b0de8,King's College London,,implementing,1,canonical
org_alias_4211b582d1d7,org_aaacd59e4aa0,Kisumu Medical Education Trust - KMET,KE-KRA-P051119468K,accountable,1,canonical
org_alias_285561a9eaed,org_aaacd59e4aa0,Kisumu Medical Education Trust - KMET,KE-KRA-P051119468K,implementing,1,canonical
org_alias_33042a6485b0,org_aaacd59e4aa0,Kisumu Medical Education Trust - KMET,KE-KRA-P051119468K,reporting,1,canonical
org_alias_da8657c16934,org_4fe085172570,Kiyita Family Alliance for Development (KIFAD),,implementing,1,canonical
org_alias_c2f8fe2f2275,org_3c3d4621bbef,Koalaa,,implementing,1,canonical
org_alias_0e11f2818989,org_2cfb71ee2626,Kongwa Trachoma Project (KTP),,implementing,1,canonical
org_alias_2ce3577693cd,org_10d2c654e3a3,Koninklijk Belgisch Instituut voor Natuurwetenschappen,,implementing,1,canonical
org_alias_16e1e8385ece,org_7eee91f70eda,Koninklijk Museum voor Midden-Afrika,,implementing,1,canonical
org_alias_5ea293ce5026,org_94c3f921d21f,Konvoi der Hoffnung Oberhausen-Rheinhausen e. V.,,implementing,1,canonical
org_alias_230a9bcf8d9d,org_7eecdb46db9c,Korea International Cooperation Agency,XM-DAC-51000,implementing,1,canonical
org_alias_ae57667405d4,org_12aca3f635cc,Korean Committee for UNICEF,XM-DAC-41122-C56701,funding,1,canonical
org_alias_113a0e01d48a,org_0500d3c8edb2,Kounkuey Design Initiative,,implementing,1,canonical
org_alias_b970e8509fe9,org_25b042975ef3,"Kumasi Centre for Collaboration and Research in Tropical Medicine, Kwame Nkrumah University of Science and Technology",,implementing,1,canonical
org_alias_0f4c54be2d3e,org_44ba0c53a774,"Kumasi Centre for Collaboration and Research in Tropical Medicine, Kwame Nkrumah University of Science and Technology",GH-TIN-V0004994299-SHARP,implementing,1,canonical
org_alias_4458c612d846,org_b534bbf394de,Kuwait,XM-DAC-41122-G24301,funding,1,canonical
org_alias_ef4b123bb490,org_e0940fb14a42,Kuwait Institute for Scientific Research (KISR),,implementing,1,canonical
org_alias_4b0484f8d0fd,org_08f9668061e0,Kwale District Hospital,XM-DAC-69-2,accountable,1,canonical
org_alias_5688746aa856,org_96356b4b3a26,Kwame Nkrumah University,,implementing,1,canonical
org_alias_6008987c9f59,org_4256f40f01f2,"Kwame Nkrumah University of Science & Technology (KNUST), Ghana",,implementing,1,canonical
org_alias_72ef7afffdde,org_1851a5ed9caa,Kwame Nkrumah University of Science and Technology,XI-GRID-grid.9829.a,implementing,1,canonical
org_alias_f573a902a454,org_589dc9e62cb8,Kyambogo University,,implementing,1,canonical
org_alias_9e3e0582812b,org_d32ea00561ef,Kybele,,implementing,1,canonical
org_alias_d86e82bf1a1d,org_ca193794a03e,L'AMIE,CA-CRA_ACR-0010011131,implementing,1,canonical
org_alias_d148835a2438,org_73790c02115b,LE Costs,,implementing,1,canonical
org_alias_bb832b711586,org_03a8ac1d9c0d,LIFE SKILLS DEVELOPMENT AGENCY,XM-DAC-41122-VN-237106,implementing,1,canonical
org_alias_c2aa5cb38fcc,org_e6f625290b48,LIGHT FOR THE WORLD INTERNATIONAL,XM-DAC-41122-VN-247418,implementing,1,canonical
org_alias_eaabbc3b2bd5,org_70247eace3fa,LIONS HEAD GLOBAL PARTNERS,,implementing,1,canonical
org_alias_8ca1516b4863,org_35a878acd30c,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,,implementing,1,canonical
org_alias_0c7872c99d00,org_67ca6ebd37c6,LONDON STOCK EXCHANGE PLC,,implementing,1,canonical
org_alias_2d00546f44dc,org_a08987a2ac16,LSHTM,,accountable,1,canonical
org_alias_5554ead81874,org_a08987a2ac16,LSHTM,,implementing,1,canonical
org_alias_74daee80e5c9,org_1d4e3d8698e4,LVCT Health,KE-NCB-218051200201502367,implementing,1,canonical
org_alias_4930726322db,org_d184456ac0e4,Lancaster University,,implementing,1,canonical
org_alias_6ac8362e2f8d,org_7ab660e8c633,Last Mile Health,US-EIN-26-1401736,implementing,1,canonical
org_alias_4b6c17adb8da,org_7ae0b3257388,Legacy of War Foundation,,implementing,1,canonical
org_alias_095fe90bb8d4,org_8644851ba601,Leonard Cheshire Disability,GB-CHC-218186,implementing,1,canonical
org_alias_e70adbdc8c00,org_a7bc4a30bfe4,Lillian Lincoln foundation,,funding,1,canonical
org_alias_22963ea6ca46,org_9ba14c363b13,Link Community Development,GB-CHC-1048007,implementing,1,canonical
org_alias_99fee9fbd18b,org_9ba14c363b13,Link Community Development International,GB-CHC-1048007,implementing,1,canonical
org_alias_5321be24e6a9,org_3aaa7c1fd7b4,Local Administrative Entities Development Agency,,implementing,1,canonical
org_alias_4ca057481501,org_5582e1f1b7c8,London School of Economics and Political Science,GB-EDU-133910,implementing,1,canonical
org_alias_90d8f1400126,org_16b338107b19,London School of Hygiene & Tropical Medicine,,accountable,1,canonical
org_alias_6bf6e58be5ef,org_fc48a4beb2c2,London School of Hygiene and Tropical Medicine,GB-EDU-133903-NIHR200125-SHARP,accountable,1,canonical
org_alias_1424661a5114,org_4e3d0608e83c,Loterie Nationale,,funding,1,canonical
org_alias_6511c0f9bcb0,org_7845b3ba5915,Loughborough University,GB-EDU-133834,implementing,1,canonical
org_alias_85b36313c772,org_a1859639b42b,Loughborough University,,implementing,1,canonical
org_alias_f3f6f87a8324,org_de78bf2fb1d2,Louvain Coopération,BE-BCE_KBO-0422717486,accountable,1,canonical
org_alias_aeaf74ff8688,org_de78bf2fb1d2,Louvain Coopération,BE-BCE_KBO-0422717486,funding,1,canonical
org_alias_8db84f0b5834,org_de78bf2fb1d2,Louvain Coopération,BE-BCE_KBO-0422717486,implementing,1,canonical
org_alias_9b414491e1b5,org_de78bf2fb1d2,Louvain Coopération,BE-BCE_KBO-0422717486,reporting,1,canonical
org_alias_d1a106fa6a9a,org_1aaa3157dcec,Lualaba Provincial Health Division,XM-DAC-12002,implementing,1,canonical
org_alias_97ca6bf831fb,org_d745678846f5,Lutheran World Federation,,implementing,1,canonical
org_alias_89f8adb5229b,org_06f7ff6af0f7,Lutheran World Federation (LWF),,implementing,1,canonical
org_alias_d133dff8bc5b,org_456b035263d6,Luxembourg Ministry for Sustainable Development and Infrastructure,TF527008,funding,1,canonical
org_alias_cee1f91da55d,org_08f9668061e0,MAGNA Deti v núdzi,XM-DAC-69-2,accountable,1,canonical
org_alias_f4b16c0cf7e2,org_a08a6348135e,MAGNA ENFANTS EN PERIL,XM-DAC-41122-VN-203316,implementing,1,canonical
org_alias_d2aaf3c459ed,org_9677dddcf543,MAKAMBAKO TOWN COUNCIL,XM-DAC-41122-VN-231296,implementing,1,canonical
org_alias_74e1beaf2ce0,org_0fe2df0005e6,MAKETE DISTRICT COUNCIL,XM-DAC-41122-VN-223428,implementing,1,canonical
org_alias_689d43f49069,org_9b765c7af6e2,MANI TESE 76 ONG,IT-CF-02343800153,implementing,1,canonical
org_alias_c2a84430eed4,org_d3e60f3d969c,MASAKA REGIONAL REFERRAL HOSPITAL,XM-DAC-41122-VN-228460,implementing,1,canonical
org_alias_37c41609515b,org_a4cc042da644,MAYBANK SECURITIES THAILAND PLC,,implementing,1,canonical
org_alias_0baca049c69a,org_b0e920602746,MBARALI DISTRICT COUNCIL,XM-DAC-41122-VN-223358,implementing,1,canonical
org_alias_8cee7e954876,org_40f3022c6c92,MEDICUS MUNDI ITALIA ONG/ON,IT-CF-98011270177,implementing,1,canonical
