target_account_id,account_name,organisation_entity_id,country,account_type,crm_stage,buyer_demand_score,buyer_demand_tier,opportunity_score,active_opportunities,high_priority_opportunities,upcoming_pipeline,estimated_opportunity_value,catalogue_fit_score,catalogue_fit_status,catalogue_matched_events,catalogue_matched_products,historical_familiarity_score,historical_familiarity_band,historical_evidence_count,timing_score,next_closing_date,commercial_account_priority_score,commercial_account_priority_tier,priority_reason,recommended_action,procurement_event_ids,familiarity_evidence_ids
acct_9dcac60f5878,United Arab Emirates,org_5fc2867663a4,South Sudan; Somalia; Kenya; Ethiopia,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_1844b5bf852d,United Front Against River Blindness (UFAR),org_cac93a93d2e3,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_32b858d93c22,United Kingdom - Children's Investment Fund Foundation (CIFF),org_c47330ca88fa,Ethiopia; Somalia; Tanzania; Kenya,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_fb5cde867ae3,United Kingdom Committee for UNICEF,org_31fbf2ee12b2,Tanzania; Ethiopia; South Sudan; Kenya; Uganda; Somalia; Democratic Republic of the Congo,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_cbc6deeb6edb,United Kingdom - Department of Energy and Climate Change,org_c4d0d79f474f,Somalia,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6aa394d02532,UNITED KINGDOM SECURITY HEALTH AGENCY,org_43db9142aadb,Democratic Republic of the Congo; AO; Rwanda,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_b323c23fd089,UNITED NATIONS,org_a0d32ab293e3,Tanzania,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_b2c0eecd6513,"United Nations agency, fund or commission (UN)",org_f63ba05dad0b,Ethiopia,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_9069dcb4c784,UNITED NATIONS CHILDREN FUND,org_a5b4aecbd52f,Rwanda; Democratic Republic of the Congo; AO,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_46963e1d11e1,United Nations Children's Fund,org_3d9bd639ab00,South Sudan; Somalia; Tanzania,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_c43849b3a600,United Nations Development Programme,org_2c3ca1001b10,South Sudan; Democratic Republic of the Congo,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_76f10cab3116,United Nations Economic Commission forEurope (UNECE),org_cf8850d5bd73,Kenya; KR; MN; KH; LA; TH; IN; KG; MK; TJ; UZ; RS; KW; PS; SA,Accountable Agency,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_a41fe61a6e9b,United Nations Entity for Gender Equality and the Empowerment of Women,org_313402a6e5b0,Ethiopia; Uganda; Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_c8ce18807148,United Nations Foundation Inc.,org_c76478877539,South Sudan; Kenya; Democratic Republic of the Congo; Tanzania; Ethiopia; Uganda; Somalia,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_96ee89e7c654,United Nations Human Settlement Programme,org_ed0bd9c10f06,Somalia,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_aa55a5041afc,United Nations Multi-Partner Trust Fund Office (MPTFO),org_ab490ed6ff9a,Tanzania; Rwanda; Uganda; Kenya; Ethiopia,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_97a28832b26e,United Nations Office for Project Services,org_2de0bd70bdce,Kenya; Rwanda; Democratic Republic of the Congo; Tanzania; Ethiopia; South Sudan; MW; ID; TJ; JO; SL; NG; ZW; LR; BR; NP; EG; CH; US,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_f9c0e18a4490,United Nations Population Fund,org_8211c70e26a7,Kenya; BD; JO; Uganda; GB; AF; BE; FJ; ID; LK; IN; ZA; CH; EG; IE; NP; Rwanda; US,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_2c8a35fb23d0,United Nations Population Fund (UNFPA),org_dd01d271b88a,Tanzania; Somalia,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_9ad4eb0514c0,United Nations University,org_260775a8ea8b,ZW; ZA; NG; BW; Rwanda; GH; Kenya; SL,Implementing Partner,Monitor,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_322821fa8154,UNITED NETWORKS FOR HEALTH,org_3f5c8855aa7e,South Sudan,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6d959ae9774e,United Republic of Tanzania,org_72eefd18b86c,Tanzania,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6d959ae9774e,United Republic of Tanzania,org_72eefd18b86c,Tanzania,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_cd26a9aa235d,United States Fund for UNICEF,org_71a798919964,Tanzania; Democratic Republic of the Congo; Uganda; Somalia; Ethiopia; South Sudan; Kenya; Rwanda,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_cd26a9aa235d,United States Fund for UNICEF,org_71a798919964,Kenya; Somalia; BD; ID; Democratic Republic of the Congo; Ethiopia; NG; SN; Tanzania; ZM; Rwanda; CI; SL,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_090299556d8c,Univeristy of Oxford,org_fff817ae599a,MW; ZA; Tanzania,Donor,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_9f74dffe3a22,UNIVERISTY OF RWANDA HOLDINGS GROUP LTD,org_69eef5a47b25,Rwanda,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_83013cc371d4,Universal Intervention and Development Organisation,org_898e8ad6f8c7,South Sudan,Implementing Partner,Monitor,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_c898d87dd5d9,UNIVERSAL INTERVENTION AND DEVELOPMENT ORGANIZATION,org_5b7b19689d1c,South Sudan,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_902d293ea948,Universal Intervention and Development Organization (UNIDO),org_c91a6cf9e8ed,South Sudan,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_4959e5241f18,UNIVERSAL NETWORK FOR KNOWLEDGE AND EMPOWERMENT AGENCY,org_06e002c3c4ef,South Sudan,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_79011dae4360,Universal Progress ILC,org_66982b250ca8,MW; ID; CH; GH; CO; GB; SL; BE; FR; IN; Kenya; MN; US,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_856a00fe7b49,Universidad Agraria de La Habana,org_512009d4a4fa,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_b2b21d632a60,Universidad de Cuenca,org_17aafcd26f7f,Tanzania,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_fd725a3d0bb4,Universidade de Sao Paulo,org_69d94162db3c,Kenya; BD; JO; Uganda; GB; AF; BE; FJ; ID; LK; IN; ZA; CH; SL; NP; GH; BR,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_f2397defae86,Université Catholique de Bukavu,org_9aa1c3d2ada5,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_ad06e60df32e,Université Catholique du Congo,org_077a211a04e9,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_3b7c372385fa,Université de Kamina,org_fa7446c88eed,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_41e453cd8e96,Université de Kindu,org_12de7b07f859,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_69b194da888d,Université de Kinshasa,org_c728bf9d8e57,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6f1f57a84a06,Université de Kisangani,org_2889eb192bf7,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_8c9a001af41b,Université de Liège,org_5792a113e20a,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_da0481eb6f2e,Université de Lubumbashi,org_5183e13802bd,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_7be41858c057,Université de Mons,org_4846b029f220,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_94e55d61e76d,UNIVERSITÀ DEGLI STUDI DI PALERMO,org_0831c5e2d087,Somalia,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_41bae475d442,UNIVERSITÀ DEGLI STUDI DI PISA,org_68063c798ea1,South Sudan,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_71fd00d63538,UNIVERSITÀ DEGLI STUDI MILANO-BICOCCA EPE,org_e4832a1557f2,Uganda,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_ea3dac228079,"Université, institut d'education et autre institution d'enseignement, institut de recherche ou groupe de réflexion",org_7eecdb46db9c,Uganda; ZA; Kenya; NG; Rwanda; Tanzania; Ethiopia; DJ; SD; Democratic Republic of the Congo; MZ; GM; ZM; BJ; GH; BI; CM; CI; ML; SN; South Sudan; MW; BF; NE; SL; TG; ZW; CF; TN; BW,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_4d1f194b6cb6,Université Pédagogique Nationale,org_c49d9531bbaa,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_ce5b4718984b,UNIVERSITA DELLA SVIZZERA ITALIANA,org_777b547ddd26,Ethiopia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_ff9feaebe3ff,Universitas Indonesia - University of Indonesia,org_e23a711559d8,BD; GH; ID; Kenya; MR; NP; LK; Tanzania; TH; Uganda,Implementing Partner,Monitor,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6b699cfa3509,UniversitiesUK International,org_ab18b87ab005,Somalia,Donor,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_5f19791a0373,University,org_1c680f5552cf,GB; Uganda; CM; ZA; MW; NG; Kenya; US,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_c48d3a4472e3,University College Ghent,org_d5fadba083de,Uganda; Rwanda,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_088fed70d4e5,University College Leuven,org_70083d07526d,Rwanda,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_d82835bdc3ba,University College Limburg,org_cc1d1db06699,Tanzania; Rwanda,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_203a71a8cdec,University College London,org_0b8166f09a3b,Kenya,Accountable Agency,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_203a71a8cdec,University College London,org_0b8166f09a3b,Kenya; BD; JO; Uganda; GB; AF; BE; FJ; ID; LK; IN; ZA; CH; MW; GH; CI; NG; CO; SL; FR; MN; US; NP; BR; Tanzania; TJ; Rwanda; ZW; LR; EG,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_b1bfa70b827f,University College of West Flanders,org_3637a8ce4e07,Uganda,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_f0c7771224f9,University of Antwerp,org_1c86febf5b04,Democratic Republic of the Congo; Tanzania; Kenya; Uganda; Ethiopia,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_9dcf0ed409e8,University of Birmingham,org_12729e2ab71c,Democratic Republic of the Congo; NG; Kenya; GB; US; Rwanda; KH; Somalia; ZA; VN; ZW; IN; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; ID; NP; TN; Tanzania,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_9dcf0ed409e8,UNIVERSITY OF BIRMINGHAM,org_12729e2ab71c,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6f69cb58e4e5,University of Bristol,org_fa1512cb90aa,MW; ZA; Tanzania,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6f69cb58e4e5,University of Bristol,org_fa1512cb90aa,MW; ZA; Tanzania; GB,Implementing Partner,Monitor,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_4a6613767d3c,"University of California, Los Angeles",org_9ed5deed5f74,Democratic Republic of the Congo,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_453f07b7d295,University of California San Diego,org_e83fca4f6bc3,Uganda; IN,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_4921c9aca785,University of California San Francisco,org_fd74b04cc1a8,Uganda; Democratic Republic of the Congo; GH; MZ; NG,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_4efef78c5a19,University of Cambrige,org_56eb25ccb699,GB; Uganda; Kenya,Implementing Partner,Monitor,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
