activity_id,country_code,percentage
CH-4-2024-2020010895,TZ,
XI-IATI-EC_INTPA-2021-PCC-427166,TZ,
XM-DAC-41140-TZ02.02.021.NPA1,TZ,
XM-DAC-41122-Somalia-3920/A0/06/001/050,SO,100.0
XM-DAC-41122-Somalia-3920/A0/06/001/051,SO,100.0
XM-DAC-41122-Somalia-3920/A0/06/800/002,SO,100.0
XM-DAC-41122-Somalia-3920/A0/06/020/003,SO,100.0
XM-DAC-41122-South Sudan-4040/A0/01/001/005,SS,100.0
DAC-1601-INV-081328,EG,8.0
DAC-1601-INV-081328,ET,9.0
DAC-1601-INV-081328,KE,8.0
DAC-1601-INV-081328,LS,8.0
DAC-1601-INV-081328,MW,8.0
DAC-1601-INV-081328,ZW,8.0
DAC-1601-INV-081328,SL,8.0
DAC-1601-INV-081328,UG,9.0
DAC-1601-INV-081328,ZM,8.0
DAC-1601-INV-081328,IN,9.0
DAC-1601-INV-081328,PK,8.0
DAC-1601-INV-081328,BD,9.0
XM-DAC-928-UG-2026-27-06.001.AF01.UGA01,UG,100.0
XM-DAC-928-UG-2026-27-13.003.AF01.UGA01,UG,100.0
SE-0-SE-29-2022-03705,UG,100.0
SE-0-SE-29-2022-03218_2,UG,100.0
XM-DAC-41122-Uganda-4380/A0/04/105/001,UG,100.0
DE-1-202506004-8317,TZ,100.0
CH-4-2012006558,CD,
CH-4-2018009241,CD,
CH-4-2018000945,CD,
XI-IATI-EC_INTPA-2020-ACT-D-42377-00,CD,
GB-UKPRN-10007794-NIHR304295,GB,67.0
GB-UKPRN-10007794-NIHR304295,UG,33.0
DE-1-202418671,SO,100.0
DE-1-202506004-8302,SO,100.0
NL-KVK-41150085-OKP-ICP-104408,KE,100.0
XM-DAC-701-2-2020003063,KE,
GB-CHC-326568-4613772,KE,
XI-IATI-UNPF-124994,KE,
XI-IATI-UNPF-00108117,KE,
XI-IATI-UNPF-00115127,KE,
XI-IATI-UNPF-108117,KE,
XI-IATI-UNPF-115127,KE,
US-EIN-061660068-UNCCH2410003Invoice2,KE,100.0
US-EIN-061660068-UCB2220021Invoice12,KE,100.0
US-EIN-061660068-UCB2320024Invoice7,KE,100.0
US-EIN-061660068-UCB2320024Invoice2Costreimbursable,KE,100.0
US-EIN-061660068-UCB2320024Invoice3Costreimbursable,KE,100.0
US-EIN-061660068-UCLA2220013Invoice6,KE,100.0
US-EIN-061660068-UCLA2220013Invoice5,KE,100.0
US-EIN-061660068-UNCCH2410003Invoice1,KE,100.0
061660068-NYU2410011Invoice7,KE,100.0
061660068-UCB2320026Invoice11,KE,100.0
061660068-NYU2410011Invoice5,KE,100.0
061660068-GB2210002InvoiceCompletionoffollowupsurveypreparation,KE,100.0
061660068-UCB2220021Invoice29,KE,100.0
061660068-UCB2220021Invoice30,KE,100.0
061660068-UCB2320026Invoice12,KE,100.0
US-EIN-061660068-NYU2410011Invoice3,KE,100.0
US-EIN-061660068-NYU2410011Invoice4,KE,100.0
US-EIN-061660068-UCB2220021Invoice21,KE,100.0
US-EIN-061660068-UCB2320026Invoice3,KE,100.0
US-EIN-061660068-UCB2220021Invoice23,KE,100.0
US-EIN-061660068-UCB2220021Invoice22,KE,100.0
US-EIN-061660068-UCB2320026Invoice4,KE,100.0
US-EIN-061660068-UCB2320026Invoice5,KE,100.0
US-EIN-061660068-UCB2320026Invoice6,KE,100.0
US-EIN-061660068-UCB2220021Invoice24,KE,100.0
061660068-UCB2220021Invoice25,KE,100.0
061660068-UCB2320026Invoice7,KE,100.0
061660068-UCB2320026Invoice9,KE,100.0
061660068-UCB2220021Invoice27,KE,100.0
061660068-UCB2320026Invoice8,KE,100.0
061660068-GB2210002IPABudgetpluscontractsigning,KE,100.0
US-EIN-061660068-UCB2320024Invoice8CostReimbursable,KE,100.0
US-EIN-061660068-UCB2220021Invoice15,KE,100.0
US-EIN-061660068-UCB2320024Invoice10Costreimbursable,KE,100.0
US-EIN-061660068-UCLA2220013Invoice9revised,KE,100.0
US-EIN-061660068-UCB2220021Invoice14,KE,100.0
US-EIN-061660068-GB221000218InvoiceforFinalNigeriafieldendlinereportrawcleaneddata,KE,100.0
US-EIN-061660068-UCB2320024Invoice6costReimbursableResubmitted,KE,100.0
US-EIN-061660068-UCB2220021Invoice20,KE,100.0
US-EIN-061660068-UCLA2220013Invoice8,KE,100.0
US-EIN-061660068-UNCCH2410003Invoice3,KE,100.0
US-EIN-061660068-UCB2220021Invoice13,KE,100.0
US-EIN-061660068-UCLA2220013Invoice7,KE,100.0
US-EIN-061660068-UCB2320024Invoice5CostReimbursable,KE,100.0
US-EIN-061660068-UCB2320024Invoice4CostReimbursable,KE,100.0
US-EIN-061660068-NYU2410010MonthlyInvoice,KE,100.0
US-EIN-061660068-UNCCH2410003Invoice4,KE,100.0
US-EIN-061660068-GB2210002Invoice5,KE,100.0
46002-P-KE-IB0-002,KE,
FI-3-2013-2011110017,KE,100.0
NL-KVK-41150085-OKP-ICP-104408,KE,100.0
FI-3-2012-2011110017,KE,100.0
XM-DAC-301-2-109970-003,KE,100.0
XM-DAC-301-2-110643-001,KE,100.0
XM-DAC-301-2-110590-001,KE,100.0
NO-BRC-971277882-QZA-23/0002-70,KE,
XI-IATI-WBTF-P179698,KE,
XM-DAC-928-KE-2026-27-01.001.AF01.KEN01,KE,100.0
XM-DAC-928-KE-2026-27-03.001.AF01.KEN03,KE,100.0
XM-DAC-928-KE-2026-27-03.002.AF01.KEN02,KE,100.0
XM-DAC-928-KE-2026-27-07.001.AF01.KEN01,KE,100.0
XM-DAC-928-KE-2026-27-07.001.AF01.KEN02,KE,100.0
XM-DAC-928-KE-2026-27-07.001.AF01.KEN03,KE,100.0
XM-DAC-928-KE-2026-27-08.001.AF01.KEN01,KE,100.0
XM-DAC-928-KE-2026-27-08.001.AF01.KEN03,KE,100.0
XM-DAC-928-KE-2026-27-08.001.AF01.KEN04,KE,100.0
XM-DAC-928-KE-2026-27-08.001.AF01.KEN05,KE,100.0
DAC-1601-INV-078838,KE,100.0
DAC-1601-INV-092586,KE,100.0
DAC-1601-INV-096675,KE,100.0
DAC-1601-INV-086741,KE,100.0
DAC-1601-INV-079355,KE,79.0
DAC-1601-INV-081681,KE,100.0
DAC-1601-INV-096865,KE,100.0
DAC-1601-INV-091138,KE,100.0
DAC-1601-INV-064048,KE,51.0
DAC-1601-INV-066599,KE,100.0
DAC-1601-INV-063126,KE,100.0
DAC-1601-INV-089434,KE,10.0
DE-1-202576148,KE,100.0
GB-1-204420-401,KE,100.0
DE-1-202506004-8342,UG,100.0
DAC-1601-INV-004550,UA,16.0
DAC-1601-INV-004550,KE,17.0
DAC-1601-INV-004550,NG,17.0
DAC-1601-INV-004550,ZW,17.0
DAC-1601-INV-004550,UG,17.0
DAC-1601-INV-004550,HT,16.0
DAC-1601-INV-064995,AO,15.0
DAC-1601-INV-064995,CD,15.0
DAC-1601-INV-064995,MW,14.0
DAC-1601-INV-064995,MZ,15.0
DAC-1601-INV-064995,ZW,12.0
DAC-1601-INV-064995,NA,14.0
DAC-1601-INV-064995,ZM,15.0
DAC-1601-INV-040665,ET,47.0
DAC-1601-INV-040665,NG,27.0
DAC-1601-INV-040665,IN,7.0
DAC-1601-INV-037325,ET,3.0
DAC-1601-INV-037325,NG,6.0
DAC-1601-INV-037325,IN,3.0
DAC-1601-INV-093612,ZA,1.0
DAC-1601-INV-093612,NG,1.0
DAC-1601-INV-093612,UG,1.0
DAC-1601-INV-093612,IN,1.0
DAC-1601-INV-093612,ID,1.0
DAC-1601-INV-093612,VN,1.0
XM-DAC-6-4-012596-03-1,KE,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/305/035,CD,100.0
DAC-1601-INV-088365,ZA,1.0
DAC-1601-INV-088365,ET,8.0
DAC-1601-INV-088365,GH,8.0
DAC-1601-INV-088365,NG,63.0
DAC-1601-INV-088365,TZ,12.0
DAC-1601-INV-088365,ZM,8.0
GB-COH-11126312-AT2030-Cluster-3-22-23,MW,2.0
GB-COH-11126312-AT2030-Cluster-3-22-23,ID,1.0
GB-COH-11126312-AT2030-Cluster-3-22-23,TZ,2.0
GB-COH-11126312-AT2030-Cluster-3-22-23,TJ,2.0
GB-COH-11126312-AT2030-Cluster-3-22-23,JO,1.0
GB-COH-11126312-AT2030-Cluster-3-22-23,SL,2.0
GB-COH-11126312-AT2030-Cluster-3-22-23,NG,2.0
GB-COH-11126312-AT2030-Cluster-3-22-23,RW,2.0
GB-COH-11126312-AT2030-Cluster-3-22-23,ZW,1.0
GB-COH-11126312-AT2030-Cluster-3-22-23,LR,2.0
GB-COH-11126312-AT2030-Cluster-3-22-23,BR,2.0
GB-COH-11126312-AT2030-Cluster-3-22-23,NP,2.0
GB-COH-11126312-AT2030-Cluster-3-22-23,EG,1.0
GB-COH-11126312-AT2030-Cluster-3-22-23,CH,3.0
GB-COH-11126312-AT2030-Cluster-3-22-23,US,2.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/304/006,CD,100.0
XM-DAC-928-ET-2026-27-06.001.AF01.ETH01,ET,100.0
XM-DAC-928-ET-2026-27-13.003.AF01.ETH01,ET,100.0
XM-DAC-928-ET-2026-27-10.001.AF01.ETH01,ET,100.0
SE-0-SE-29-2022-03218_1,ET,100.0
XM-DAC-41122-Ethiopia-1410/A0/06/001/005,ET,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/101/002,ET,100.0
DAC-1601-INV-074308,CD,10.0
DAC-1601-INV-074308,ET,9.0
DAC-1601-INV-074308,NG,5.0
DAC-1601-INV-074308,IN,17.0
DAC-1601-INV-074308,BD,5.0
DAC-1601-INV-074308,ID,9.0
DAC-1601-INV-068844,ET,24.0
DAC-1601-INV-068844,NG,64.0
DAC-1601-INV-077389,ET,42.0
DAC-1601-INV-077389,NG,58.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/010,CD,100.0
GB-COH-213890-82605724,UG,100.0
GB-GOV-1-400034,UG,17.84
GB-GOV-1-400034-404,UG,100.0
GB-GOV-1-400034-405,UG,100.0
CA-3-P010841001,KE,33.0
CA-3-P010841001,KH,33.0
CA-3-P010841001,SN,34.0
DE-1-202506004-8301,ET,100.0
DAC-1601-INV-052483,AO,13.0
DAC-1601-INV-052483,GN,12.0
DAC-1601-INV-052483,KE,13.0
DAC-1601-INV-052483,UG,12.0
DAC-1601-INV-052483,ZM,12.0
DAC-1601-INV-052483,IN,12.0
DAC-1601-INV-052483,BD,13.0
DAC-1601-INV-052483,KH,13.0
GB-COH-11126312-AT2030-Cluster-1-22-23,KE,2.0
GB-COH-11126312-AT2030-Cluster-1-22-23,BD,2.0
GB-COH-11126312-AT2030-Cluster-1-22-23,JO,1.0
GB-COH-11126312-AT2030-Cluster-1-22-23,UG,1.0
GB-COH-11126312-AT2030-Cluster-1-22-23,GB,5.0
GB-COH-11126312-AT2030-Cluster-1-22-23,AF,1.0
GB-COH-11126312-AT2030-Cluster-1-22-23,BE,1.0
GB-COH-11126312-AT2030-Cluster-1-22-23,FJ,1.0
GB-COH-11126312-AT2030-Cluster-1-22-23,ID,2.0
GB-COH-11126312-AT2030-Cluster-1-22-23,LK,1.0
GB-COH-11126312-AT2030-Cluster-1-22-23,IN,1.0
GB-COH-11126312-AT2030-Cluster-1-22-23,ZA,1.0
GB-COH-11126312-AT2030-Cluster-1-22-23,CH,2.0
47045-KEN-H-KRCS-6,KE,100.0
DAC-1601-INV-091014,KE,33.0
DAC-1601-INV-091014,ZM,33.0
DAC-1601-INV-070321,SN,52.0
DAC-1601-INV-070321,UG,44.0
XM-DAC-41122-Somalia-3920/A0/06/103/002,SO,100.0
XM-DAC-928-KE-2026-27-06.001.AF01.KEN01,KE,100.0
XM-DAC-928-KE-2026-27-10.001.AF01.KEN01,KE,100.0
XM-DAC-928-KE-2026-27-13.003.AF01.KEN01,KE,100.0
XM-DAC-41122-Somalia-3920/A0/06/004/001,SO,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/102/001,ET,100.0
CH-4-2022-2017008285,ET,
CH-4-2022-2017008291,ET,
CH-4-2022-2017008299,ET,
CH-4-2021-2017008025,ET,
CH-4-2021-2017008032,ET,
CH-4-2021-2017008036,ET,
XI-IATI-EC_INTPA-2025-PC-54163,ET,
GB-CHC-1065972-EI120,ET,100.0
GB-CHC-1065972-EI117,ET,100.0
US-EIN-13-5660870-EI120,ET,100.0
US-EIN-13-5660870-EI117,ET,100.0
GB-GOV-1-301474-416,ET,100.0
GB-GOV-1-301474-417,ET,100.0
GB-GOV-1-301474-418,ET,100.0
GB-GOV-1-301196,ET,51.87
GB-GOV-1-301196-101,ET,100.0
DAC-1601-INV-093553,ZA,25.0
DAC-1601-INV-093553,ET,25.0
DAC-1601-INV-093553,KE,25.0
DAC-1601-INV-093553,SN,25.0
XM-DAC-41122-Kenya-2400/A0/04/007/005,KE,100.0
DAC-1601-INV-001311,ET,8.0
DAC-1601-INV-001311,NG,8.0
DAC-1601-INV-001311,TZ,7.0
DAC-1601-INV-001311,IN,17.0
DAC-1601-INV-001311,PK,8.0
DAC-1601-INV-001311,BD,7.0
XM-DAC-41122-Kenya-2400/A0/05/007/004,KE,100.0
DAC-1601-INV-067080,ZA,3.0
DAC-1601-INV-067080,AO,1.0
DAC-1601-INV-067080,CM,2.0
DAC-1601-INV-067080,CD,1.0
DAC-1601-INV-067080,ET,5.0
DAC-1601-INV-067080,GH,3.0
DAC-1601-INV-067080,CI,2.0
DAC-1601-INV-067080,KE,1.0
DAC-1601-INV-067080,MG,5.0
DAC-1601-INV-067080,NG,1.0
DAC-1601-INV-067080,ZW,4.0
DAC-1601-INV-067080,SN,2.0
DAC-1601-INV-067080,UG,3.0
DAC-1601-INV-067080,ZM,4.0
DAC-1601-INV-061673,ET,14.0
DAC-1601-INV-061673,IN,14.0
DE-1-202506004-8279,RW,100.0
XM-DAC-41122-Ethiopia-1410/A0/06/002/006,ET,100.0
XM-DAC-41122-Uganda-4380/A0/04/105/005,UG,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/002/002,ET,100.0
US-EIN-13-5660870-DF199,SS,
XI-IATI-EC_INTPA-2024-PC-36151,RW,
XI-IATI-EC_INTPA-2023-ACT-62269,RW,
XI-IATI-EC_INTPA-2024-PC-36157,RW,
XI-IATI-EC_INTPA-2024-PC-36153,RW,
XI-IATI-EC_INTPA-2024-PC-42453,RW,
GB-CHC-229476-WISHDIVIDENDS-SS-RHASS,SS,
XM-DAC-928-SS-2026-27-07.002.AF01.SSD01,SS,100.0
XM-DAC-5-7-6617503,CM,16.669999999999998
XM-DAC-5-7-6617503,UG,16.669999999999998
XM-DAC-5-7-6617503,NE,16.669999999999998
XM-DAC-5-7-6617503,SS,16.669999999999998
XM-DAC-5-7-6617503,SO,16.66
XM-DAC-5-7-6617503,NG,16.66
XM-DAC-41122-South Sudan-4040/A0/02/002/005,SS,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/303/064,CD,100.0
XM-DAC-69-2-2020000290,KE,100.0
DAC-1601-INV-060088,KE,100.0
NL-KVK-27378529-CSS23KE02A,KE,100.0
GB-COH-RC000797-GHRKENYA,KE,69.0
GB-COH-RC000797-GHRKENYA,GB,31.0
DAC-1601-INV-079553,KE,43.0
DAC-1601-INV-079553,NG,43.0
DAC-1601-INV-070591,KE,32.0
DAC-1601-INV-070591,NG,68.0
DAC-1601-INV-074646,KE,63.0
DAC-1601-INV-074646,BD,37.0
GB-1-204420,KE,3.2
GB-1-204420,ET,7.68
GB-1-204420,NG,5.24
XM-DAC-41122-South Sudan-4040/A0/01/001/004,SS,100.0
DAC-1601-INV-098285,AO,17.0
DAC-1601-INV-098285,TD,14.0
DAC-1601-INV-098285,GN,16.0
DAC-1601-INV-098285,CI,17.0
DAC-1601-INV-098285,SL,1.0
DAC-1601-INV-098285,SS,18.0
DAC-1601-INV-098285,UG,17.0
XM-DAC-41122-South Sudan-4040/A0/04/880/005,SS,100.0
XM-DAC-41122-Somalia-3920/A0/06/005/011,SO,100.0
GB-CHC-285776-DRC815,CD,
DE-1-202406007-8054,UG,100.0
DE-1-202406007-8090,UG,100.0
DE-1-202406007-8120,UG,100.0
DAC-1601-OPP1193778,TD,8.0
DAC-1601-OPP1193778,ET,28.0
DAC-1601-OPP1193778,ML,6.0
DAC-1601-OPP1193778,NE,16.0
DAC-1601-OPP1193778,SN,12.0
DAC-1601-OPP1193778,SS,6.0
DAC-1601-OPP1193778,YE,24.0
DAC-1601-INV-036570,KE,25.0
DAC-1601-INV-036570,UG,6.0
DAC-1601-INV-036570,BF,21.0
DAC-1601-INV-036570,PK,26.0
DAC-1601-INV-036570,ID,18.0
DAC-1601-INV-036570,PH,4.0
XM-DAC-41122-Ethiopia-1410/A0/05/308/006,ET,100.0
XM-DAC-41122-Uganda-4380/A0/07/880/006,UG,100.0
NL-KVK-41160054-201302,SS,100.0
FR-RCS-53119997400027-SIDA2026ETH,ET,100.0
XM-DAC-6-4-011400-01-2,ET,100.0
XM-DAC-6-4-011755-03-0,ET,100.0
NL-KVK-41158230-FANLET0002,ET,100.0
XM-DAC-41122-South Sudan-4040/A0/03/880/004,SS,100.0
DAC-1601-INV-053453,ET,10.0
DAC-1601-INV-053453,KE,8.0
DAC-1601-INV-053453,NG,10.0
DAC-1601-INV-053453,SN,10.0
DAC-1601-INV-053453,IN,12.0
FR-3-CZZ3952,CD,26.0
FR-3-CZZ3952,CM,49.0
FR-3-CZZ3952,CI,25.0
FR-3-CZZ395201,CD,26.0
FR-3-CZZ395201,CM,49.0
FR-3-CZZ395201,CI,25.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/08/880/005,CD,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/078,CD,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/008,CD,100.0
ZA-NPO-053-456-CEGAASouthSudan,SS,
ES-CIF-G81164105-R2G-ACF-SouthSudan,SS,
NL-KVK-41201463-PSDSO003,SS,
44000-P179698,KE,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/304/005,CD,100.0
XM-DAC-41122-South Sudan-4040/A0/01/002/099,SS,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/002/001,ET,100.0
CH-4-2021-2010005944,TZ,
CH-4-2010005944,TZ,
DAC-1601-INV-059608,ZA,5.0
DAC-1601-INV-059608,CM,80.0
DAC-1601-INV-059608,CF,4.0
DAC-1601-INV-059608,CD,5.0
DAC-1601-INV-059608,TZ,6.0
GB-COH-213890-82606050,ET,100.0
CZ-ICO-25755277-ETHZ000197,ET,100.0
GB-CHC-1076822-82602878,ET,100.0
DE-1-202506004-8277,ET,100.0
XM-DAC-301-2-110693-001,NG,21.0
XM-DAC-301-2-110693-001,GH,6.0
XM-DAC-301-2-110693-001,ET,6.0
XM-DAC-301-2-110693-001,CM,17.0
XM-DAC-301-2-110693-001,CD,23.0
XM-DAC-301-2-110693-001,SN,6.0
XM-DAC-301-2-110693-001,BI,21.0
CH-4-2021-2019008137,SO,
CH-4-2019007784,SO,
CH-4-2022-2022002359,TZ,
CH-4-2022-2022002360,TZ,
XM-DAC-928-TZ-2026-27-07.002.AF01.TZA01,TZ,100.0
DE-1-201768134,TZ,100.0
DE-1-202420537,TZ,100.0
CH-4-2024-2018011528,SO,
CH-4-2024-2018011529,SO,
CH-4-2022-2018010939,SO,
CH-4-2022-2018010940,SO,
CH-4-2023-2018011528,SO,
CH-4-2023-2018011529,SO,
CH-4-2023-2018011530,SO,
CH-4-2018000924,SO,
CH-4-2019000524,SO,
CH-4-2019000525,SO,
CH-4-2019000526,SO,
CH-4-2025-2018011529,SO,
CH-4-2025-2018011765,SO,
CH-4-2025-2018011529,SO,
CH-4-2025-2018011779,SO,
CH-4-2025-2018011780,SO,
CH-4-2021-2018009220,SO,
CH-4-2021-2018010630,SO,
CH-4-2021-2018010938,SO,
CH-4-2021-2018010939,SO,
CH-4-2021-2018010940,SO,
CH-4-2021-2019008142,SO,
CH-4-2021-2019008143,SO,
CH-4-2018009220,SO,
CH-4-2018010630,SO,
CH-4-2019000524,SO,
CH-4-2019000525,SO,
CH-4-2019000526,SO,
CH-4-2019007791,SO,
CH-4-2019007792,SO,
CH-4-2022-2019008142,SO,
CH-4-2022-2019008143,SO,
CH-4-2024-2018011528,SO,
CH-4-2024-2018011529,SO,
CH-4-2024-2018011530,SO,
XM-DAC-928-SO-2026-27-07.002.EM01.SOM01,SO,100.0
GB-GOV-1-300858-102,SO,100.0
NL-KVK-27108436-A-07054-05:SO,SO,
NL-KVK-27378529-CSS24KE01,KE,100.0
XI-IATI-EC_INTPA-2019-PCC-409177,KE,
XM-DAC-41122-South Sudan-4040/A0/02/880/004,SS,100.0
CH-4-2019000604,CD,
XI-IATI-EC_INTPA-2024-PC-48882,CD,
XM-DAC-928-CD-2026-27-07.002.AF01.COD01,CD,100.0
NL-KVK-27108436-A-07837-02:CD,CD,
NL-KVK-27108436-A-07860-03:CD,CD,
CH-4-2012006422,SO,
GB-CHC-1001813-NLSomalia2020-2024,SO,
XI-IATI-EC_INTPA-2024-PC-35789,SO,
GB-CHC-1065972-DF203,SO,100.0
NL-KVK-41150298-2154,KE,
NL-KVK-41150298-2157,KE,
NL-KVK-41150298-2154,KE,
NL-KVK-41150298-2157,KE,
XM-DAC-41122-South Sudan-4040/A0/02/001/003,SS,100.0
XM-DAC-41122-South Sudan-4040/A0/03/001/005,SS,100.0
NL-KVK-40594571-GUSO,GH,20.0
NL-KVK-40594571-GUSO,ID,5.0
NL-KVK-40594571-GUSO,KE,46.0
NL-KVK-40594571-GUSO,MW,19.0
NL-KVK-40594571-GUSO,UG,10.0
GB-COH-11126312-AT2030-Cluster-2-22-23,KE,5.0
GB-COH-11126312-AT2030-Cluster-2-22-23,IN,5.0
GB-COH-11126312-AT2030-Cluster-2-22-23,SL,2.0
GB-COH-11126312-AT2030-Cluster-2-22-23,NP,4.0
GB-COH-11126312-AT2030-Cluster-2-22-23,GH,3.0
GB-COH-11126312-AT2030-Cluster-2-22-23,BR,2.0
GB-COH-11126312-AT2030-Cluster-2-22-23,GB,10.0
GB-COH-11126312-AT2030-Cluster-2-22-23,ZA,1.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/303/080,CD,100.0
CA-3-P012704001,TZ,100.0
XM-DAC-41122-Somalia-3920/A0/06/101/013,SO,100.0
CH-4-2013006126,CD,
CH-4-2016003362,CD,
CH-4-2016003307,CD,
CH-4-2021-2015005485,CD,
CH-4-2013006126,CD,
CH-4-2013006126,CD,
CH-4-2015005485,CD,
CH-4-2015005485,CD,
XI-IATI-EC_INTPA-2023-ACT-61713,CD,
XI-IATI-EC_INTPA-2026-PC-54190,CD,
XI-IATI-EC_INTPA-2026-PC-54167,CD,
XM-DAC-41114-PROJECT-00107701,CD,
DE-CR-RA000220-VR3810-SOM1092-24,SO,
DAC-1601-INV-064730,TZ,20.0
DAC-1601-INV-064730,ZM,20.0
DAC-1601-INV-064730,IN,20.0
DAC-1601-INV-064730,PK,20.0
DAC-1601-INV-064730,BD,20.0
XM-DAC-41122-Ethiopia-1410/A0/08/001/004,ET,100.0
XM-DAC-41122-Kenya-2400/A0/04/009/003,KE,100.0
NL-KVK-34234456-XM-DAC-7-PPR-4000001129,NL,0.0
NL-KVK-34234456-XM-DAC-7-PPR-4000001129,KE,0.0
NL-KVK-34234456-XM-DAC-7-PPR-4000001129,NG,0.0
NL-KVK-34234456-XM-DAC-7-PPR-4000001129,TZ,0.0
NL-KVK-34234456-XM-DAC-7-PPR-4000001129,GH,0.0
NL-KVK-34234456-XM-DAC-7-PPR-4000001129-2026,NL,0.0
NL-KVK-34234456-XM-DAC-7-PPR-4000001129-2026,KE,0.0
NL-KVK-34234456-XM-DAC-7-PPR-4000001129-2026,NG,0.0
NL-KVK-34234456-XM-DAC-7-PPR-4000001129-2026,TZ,0.0
NL-KVK-34234456-XM-DAC-7-PPR-4000001129-2026,GH,0.0
NL-KVK-34234456-XM-DAC-7-PPR-4000005681-2026,GH,
NL-KVK-34234456-XM-DAC-7-PPR-4000005681-2026,KE,
NL-KVK-34234456-XM-DAC-7-PPR-4000005681-2026,TZ,
NL-KVK-34234456-XM-DAC-7-PPR-4000005681-2026,NG,
NL-KVK-34234456-XM-DAC-7-PPR-4000005681-2026,NL,
DAC-1601-INV-095833,KE,18.0
DAC-1601-INV-095833,MW,6.0
DAC-1601-INV-095833,SN,21.0
DAC-1601-INV-095833,TZ,21.0
DAC-1601-INV-095833,ZM,18.0
XM-DAC-41122-South Sudan-4040/A0/01/002/100,SS,100.0
XM-DAC-41122-Kenya-2400/A0/05/008/001,KE,100.0
DAC-1601-INV-088892,GH,38.0
DAC-1601-INV-088892,TZ,32.0
DAC-1601-INV-088892,ID,3.0
FR-RCS-53119997400027-SIDA2026DRC,CD,100.0
XI-IATI-WBTF-P168756,CD,
GB-UKPRN-10007790-CovidCollective,BD,5.0
GB-UKPRN-10007790-CovidCollective,AR,4.0
GB-UKPRN-10007790-CovidCollective,BR,4.0
GB-UKPRN-10007790-CovidCollective,CD,4.0
GB-UKPRN-10007790-CovidCollective,ET,5.0
GB-UKPRN-10007790-CovidCollective,GH,5.0
GB-UKPRN-10007790-CovidCollective,IN,4.0
GB-UKPRN-10007790-CovidCollective,KE,4.0
GB-UKPRN-10007790-CovidCollective,KH,5.0
GB-UKPRN-10007790-CovidCollective,LA,4.0
GB-UKPRN-10007790-CovidCollective,MM,4.0
GB-UKPRN-10007790-CovidCollective,MW,5.0
GB-UKPRN-10007790-CovidCollective,PE,4.0
GB-UKPRN-10007790-CovidCollective,PK,4.0
GB-UKPRN-10007790-CovidCollective,RW,4.0
GB-UKPRN-10007790-CovidCollective,SN,5.0
GB-UKPRN-10007790-CovidCollective,SY,4.0
GB-UKPRN-10007790-CovidCollective,TH,4.0
GB-UKPRN-10007790-CovidCollective,UG,5.0
GB-UKPRN-10007790-CovidCollective,VN,4.0
GB-UKPRN-10007790-CovidCollective,ZA,5.0
GB-UKPRN-10007790-CovidCollective,ZM,4.0
GB-UKPRN-10007790-CovidCollective,ZW,4.0
GB-COH-877338-GV-GOV-1-300708-124,BD,5.0
GB-COH-877338-GV-GOV-1-300708-124,GH,5.0
GB-COH-877338-GV-GOV-1-300708-124,KH,5.0
GB-COH-877338-GV-GOV-1-300708-124,ZA,5.0
GB-COH-877338-GV-GOV-1-300708-124,ET,5.0
GB-COH-877338-GV-GOV-1-300708-124,MW,5.0
GB-COH-877338-GV-GOV-1-300708-124,SN,5.0
GB-COH-877338-GV-GOV-1-300708-124,UG,5.0
GB-COH-877338-GV-GOV-1-300708-124,IN,4.0
GB-COH-877338-GV-GOV-1-300708-124,ZW,4.0
GB-COH-877338-GV-GOV-1-300708-124,PE,4.0
GB-COH-877338-GV-GOV-1-300708-124,TH,4.0
GB-COH-877338-GV-GOV-1-300708-124,SY,4.0
GB-COH-877338-GV-GOV-1-300708-124,MM,4.0
GB-COH-877338-GV-GOV-1-300708-124,AR,4.0
GB-COH-877338-GV-GOV-1-300708-124,VN,4.0
GB-COH-877338-GV-GOV-1-300708-124,ZM,4.0
GB-COH-877338-GV-GOV-1-300708-124,BR,4.0
GB-COH-877338-GV-GOV-1-300708-124,LA,4.0
GB-COH-877338-GV-GOV-1-300708-124,PK,4.0
GB-COH-877338-GV-GOV-1-300708-124,RW,4.0
GB-COH-877338-GV-GOV-1-300708-124,CD,4.0
GB-COH-877338-GV-GOV-1-300708-124,KE,4.0
US-EIN-27-1414646-FCDOGFA2,KH,6.0
US-EIN-27-1414646-FCDOGFA2,ET,7.0
US-EIN-27-1414646-FCDOGFA2,IN,20.0
US-EIN-27-1414646-FCDOGFA2,ID,4.0
